"grid_size","phi","bandwidth","point_type","distance_type","true_cov","est_cov","difference","dist"
150,2,0.1,"Many","Medium",0.929669801802252,-0.0889371149338864,1.01860691673614,0.362999448579498
150,2,0.1,"Many","Farthest",1.09474722230808,-0.0813395560956586,1.17608677840374,0.802378304389417
150,2,0.1,"Few","Closest",0.685219421466071,0.123934246468981,0.56128517499709,0.142182598627199
150,2,0.1,"Few","Medium",0.604756995339328,0.00685095506052713,0.597906040278801,0.524773177052209
150,2,0.1,"Few","Farthest",0.380877460465081,0.0109830192831752,0.369894441181906,0.997354572143311
150,2,0.1,"Border","Closest",0.782895803603414,0.214793435782309,0.568102367821106,0.0614510762772772
150,2,0.1,"Border","Medium",0.619171644751744,-0.0612665861477035,0.680438230899448,0.562108372849582
150,2,0.1,"Border","Farthest",0.455330134756303,0.217053188586532,0.238276946169771,1.01994916260971
150,2,0.2,"Many","Closest",0.822853426004154,0.166434559458338,0.656418866545816,0.0425019561217476
150,2,0.2,"Many","Medium",0.929669801802252,-0.0808504595671109,1.01052026136936,0.362999448579498
150,2,0.2,"Many","Farthest",1.09474722230808,-0.046216379886473,1.14096360219455,0.802378304389417
150,2,0.2,"Few","Closest",0.685219421466071,0.102492785795231,0.58272663567084,0.142182598627199
150,2,0.2,"Few","Medium",0.604756995339328,0.000610735020374078,0.604146260318954,0.524773177052209
150,2,0.2,"Few","Farthest",0.380877460465081,0.0643042987714362,0.316573161693645,0.997354572143311
150,2,0.2,"Border","Closest",0.782895803603414,0.158394763217418,0.624501040385996,0.0614510762772772
150,2,0.2,"Border","Medium",0.619171644751744,-0.0448129622935817,0.663984607045326,0.562108372849582
150,2,0.2,"Border","Farthest",0.455330134756303,0.1033510818748,0.351979052881503,1.01994916260971
150,2,0.3,"Many","Closest",0.822853426004154,0.128237160327379,0.694616265676775,0.0425019561217476
150,2,0.3,"Many","Medium",0.929669801802252,-0.0435309142258157,0.973200716028068,0.362999448579498
150,2,0.3,"Many","Farthest",1.09474722230808,-0.00991017580963951,1.10465739811772,0.802378304389417
150,2,0.3,"Few","Closest",0.685219421466071,0.0977499793977643,0.587469442068306,0.142182598627199
150,2,0.3,"Few","Medium",0.604756995339328,-0.00198447221324932,0.606741467552577,0.524773177052209
150,2,0.3,"Few","Farthest",0.380877460465081,0.0582986112729622,0.322578849192119,0.997354572143311
150,2,0.3,"Border","Closest",0.782895803603414,0.126031202098843,0.656864601504571,0.0614510762772772
150,2,0.3,"Border","Medium",0.619171644751744,-0.0427705285907528,0.661942173342497,0.562108372849582
150,2,0.3,"Border","Farthest",0.455330134756303,0.0949972581828532,0.36033287657345,1.01994916260971
