"grid_size","phi","bandwidth","point_type","distance_type","true_cov","est_cov","difference","dist"
50,2,0.1,"Many","Closest",0.64932262533438,0.21899836039779,0.43032426493659,0.0399084980189379
50,2,0.1,"Many","Medium",0.548429545287309,-0.0418828231520988,0.590312368439408,0.558578124198423
50,2,0.1,"Many","Farthest",0.544900771812057,-0.0392659834580438,0.584166755270101,1.06309284609368
50,2,0.1,"Few","Closest",1.0283434712946,0.287421405193807,0.740922066100789,0.13926982724858
50,2,0.1,"Few","Medium",1.27335599820843,0.109970541060721,1.16338545714771,0.590269922975645
50,2,0.1,"Few","Farthest",1.65296299303309,-0.109997015164263,1.76296000819735,1.06396575843015
50,2,0.1,"Border","Closest",0.987232564885316,0.153939632173612,0.833292932711704,0.112078586852295
50,2,0.1,"Border","Medium",1.34491012189834,-0.0911981073237523,1.43610822922209,0.742943633233191
50,2,0.1,"Border","Farthest",1.69853171241141,-0.103372934433429,1.80190464684484,1.20876103540941
50,2,0.2,"Many","Closest",0.64932262533438,0.174791601426586,0.474531023907794,0.0399084980189379
50,2,0.2,"Many","Medium",0.548429545287309,-0.0598399065959602,0.608269451883269,0.558578124198423
50,2,0.2,"Many","Farthest",0.544900771812057,-0.0533919861108688,0.598292757922926,1.06309284609368
50,2,0.2,"Few","Closest",1.0283434712946,0.112071404339528,0.916272066955069,0.13926982724858
50,2,0.2,"Few","Medium",1.27335599820843,0.0106642626043972,1.26269173560403,0.590269922975645
50,2,0.2,"Few","Farthest",1.65296299303309,-0.0462216483935763,1.69918464142667,1.06396575843015
50,2,0.2,"Border","Closest",0.987232564885316,0.177398976913544,0.809833587971772,0.112078586852295
50,2,0.2,"Border","Medium",1.34491012189834,-0.0336246634198838,1.37853478531822,0.742943633233191
50,2,0.2,"Border","Farthest",1.69853171241141,-0.124207871112514,1.82273958352392,1.20876103540941
50,2,0.3,"Many","Closest",0.64932262533438,0.169044209609974,0.480278415724406,0.0399084980189379
50,2,0.3,"Many","Medium",0.548429545287309,-0.0661392003835388,0.614568745670848,0.558578124198423
50,2,0.3,"Many","Farthest",0.544900771812057,-0.0546549896478765,0.599555761459934,1.06309284609368
50,2,0.3,"Few","Closest",1.0283434712946,0.127872607108982,0.900470864185614,0.13926982724858
50,2,0.3,"Few","Medium",1.27335599820843,0.00358246586019253,1.26977353234823,0.590269922975645
50,2,0.3,"Few","Farthest",1.65296299303309,-0.0734386937352665,1.72640168676836,1.06396575843015
50,2,0.3,"Border","Closest",0.987232564885316,0.149284916367737,0.837947648517579,0.112078586852295
50,2,0.3,"Border","Medium",1.34491012189834,-0.0497031515794835,1.39461327347782,0.742943633233191
50,2,0.3,"Border","Farthest",1.69853171241141,-0.10900055124753,1.80753226365894,1.20876103540941
100,2,0.1,"Many","Closest",0.616651578411982,1.47814421448079,0.86149263606881,0.0185599553575115
100,2,0.1,"Many","Medium",0.420856085277658,-1.79553014672535,2.21638623200301,0.75870886479368
100,2,0.1,"Many","Farthest",0.245834998983752,-1.22638831504574,1.47222331402949,1.22972704801152
100,2,0.1,"Few","Closest",0.926224203433249,1.08742339281847,0.161199189385219,0.136102033838723
100,2,0.1,"Few","Medium",1.11091569649285,0.216946816656015,0.893968879836835,0.557737908816079
100,2,0.1,"Few","Farthest",1.25467329083997,-2.11163477335287,3.36630806419284,1.00287593819215
100,2,0.1,"Border","Closest",1.00207953272703,1.47429529710357,0.472215764376541,0.0511947956182419
100,2,0.1,"Border","Medium",1.32425687781701,0.976795370520018,0.347461507296992,0.584480513817144
100,2,0.1,"Border","Farthest",1.41882604668558,-0.448195752858398,1.86702179954398,1.10175232459061
100,2,0.2,"Many","Closest",0.616651578411982,1.48133828770344,0.864686709291462,0.0185599553575115
100,2,0.2,"Many","Medium",0.420856085277658,-1.71890320543611,2.13975929071377,0.75870886479368
100,2,0.2,"Many","Farthest",0.245834998983752,-1.62640816808169,1.87224316706545,1.22972704801152
100,2,0.2,"Few","Closest",0.926224203433249,1.19221443604194,0.26599023260869,0.136102033838723
100,2,0.2,"Few","Medium",1.11091569649285,0.176268910546387,0.934646785946464,0.557737908816079
100,2,0.2,"Few","Farthest",1.25467329083997,-2.3346950069668,3.58936829780677,1.00287593819215
100,2,0.2,"Border","Closest",1.00207953272703,1.41271538995619,0.410635857229153,0.0511947956182419
100,2,0.2,"Border","Medium",1.32425687781701,0.967850570538993,0.356406307278017,0.584480513817144
100,2,0.2,"Border","Farthest",1.41882604668558,-0.683753271964945,2.10257931865053,1.10175232459061
100,2,0.3,"Many","Closest",0.616651578411982,1.31145708528464,0.69480550687266,0.0185599553575115
100,2,0.3,"Many","Medium",0.420856085277658,-1.6209511355632,2.04180722084086,0.75870886479368
100,2,0.3,"Many","Farthest",0.245834998983752,-1.73699057517615,1.9828255741599,1.22972704801152
100,2,0.3,"Few","Closest",0.926224203433249,1.21280579568074,0.286581592247488,0.136102033838723
100,2,0.3,"Few","Medium",1.11091569649285,0.212645559971703,0.898270136521147,0.557737908816079
100,2,0.3,"Few","Farthest",1.25467329083997,-2.15866469922076,3.41333799006073,1.00287593819215
100,2,0.3,"Border","Closest",1.00207953272703,1.31839915090688,0.316319618179848,0.0511947956182419
100,2,0.3,"Border","Medium",1.32425687781701,1.08409124419025,0.240165633626763,0.584480513817144
100,2,0.3,"Border","Farthest",1.41882604668558,-0.519311630617384,1.93813767730296,1.10175232459061
150,2,0.1,"Many","Closest",0.710140292498767,0.164273093551854,0.545867198946913,0.0291720671336296
150,2,0.1,"Many","Medium",0.825984151132303,0.0295878455420895,0.796396305590214,0.40618863164661
150,2,0.1,"Many","Farthest",0.421173017699287,-0.0532577366989033,0.47443075439819,0.869522758918513
150,2,0.1,"Few","Closest",0.587936478080734,0.126131197425687,0.461805280655047,0.0773452739042259
150,2,0.1,"Few","Medium",0.409569278225968,-0.0714697329166709,0.481039011142639,0.628217117277332
150,2,0.1,"Few","Farthest",0.253765810864087,-0.00503627083108576,0.258802081695173,1.17753145354045
150,2,0.1,"Border","Closest",0.847406114332886,0.139800661373731,0.707605452959155,0.0722994883304959
150,2,0.1,"Border","Medium",0.857854273657975,-0.118527030082274,0.976381303740248,0.655060113169712
150,2,0.1,"Border","Farthest",1.1098284741057,0.0652852637787203,1.04454321032698,1.19884837228561
150,2,0.2,"Many","Closest",0.710140292498767,0.146007389964209,0.564132902534559,0.0291720671336296
150,2,0.2,"Many","Medium",0.825984151132303,0.0361042511654874,0.789879899966816,0.40618863164661
150,2,0.2,"Many","Farthest",0.421173017699287,-0.072477330644093,0.49365034834338,0.869522758918513
150,2,0.2,"Few","Closest",0.587936478080734,0.147717153106584,0.44021932497415,0.0773452739042259
150,2,0.2,"Few","Medium",0.409569278225968,-0.0810982584975401,0.490667536723508,0.628217117277332
150,2,0.2,"Few","Farthest",0.253765810864087,0.0794009329864262,0.174364877877661,1.17753145354045
150,2,0.2,"Border","Closest",0.847406114332886,0.142655226706822,0.704750887626064,0.0722994883304959
150,2,0.2,"Border","Medium",0.857854273657975,-0.127899696378568,0.985753970036543,0.655060113169712
150,2,0.2,"Border","Farthest",1.1098284741057,0.0780974038377314,1.03173107026797,1.19884837228561
150,2,0.3,"Many","Closest",0.710140292498767,0.137477209630489,0.572663082868279,0.0291720671336296
150,2,0.3,"Many","Medium",0.825984151132303,0.039134111988614,0.786850039143689,0.40618863164661
150,2,0.3,"Many","Farthest",0.421173017699287,-0.0790377040077211,0.500210721707008,0.869522758918513
150,2,0.3,"Few","Closest",0.587936478080734,0.131059636514444,0.45687684156629,0.0773452739042259
150,2,0.3,"Few","Medium",0.409569278225968,-0.0675091569670236,0.477078435192992,0.628217117277332
150,2,0.3,"Few","Farthest",0.253765810864087,0.0180203435292944,0.235745467334793,1.17753145354045
150,2,0.3,"Border","Closest",0.847406114332886,0.132221886396027,0.71518422793686,0.0722994883304959
150,2,0.3,"Border","Medium",0.857854273657975,-0.118075938319746,0.975930211977721,0.655060113169712
150,2,0.3,"Border","Farthest",1.1098284741057,0.0544216933744381,1.05540678073127,1.19884837228561
